"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","62966","TestCase 01 - создат дитайл - Проверка страница","U005","Tue Jun 10 16:04:55 GMT 2025","passed","Tue Jun 10 16:05:58 GMT 2025","Test Suite: U005 - verify changes to full specifications after adding items to the product","main.spec.ts","",""
"","39029","TestCase 02 - создат дитайл","U005","Tue Jun 10 16:06:02 GMT 2025","failed","Tue Jun 10 16:06:41 GMT 2025","Test Suite: U005 - verify changes to full specifications after adding items to the product","main.spec.ts","",""
